Neuron class	Class member	Lineage	Neurotransmitter identity	"Reporter transgene expressed in this cell (based on manually curated Wormbase dataset as of July 15th, 2016)"																																																																																																																																												
ASG	ASGL	AB.plaapapap	Glu	bbs-1	bbs-2	bbs-8	osm-12	arrd-4	bra-1	che-3	che-7	clhm-1	cng-2	daf-25	dkf-2	dmd-4	dop-4	dyf-11	dyf-3	eat-4	flp-13	flp-21	flp-22	flp-6	fut-1	gcy-15	gcy-21	glb-5	gpa-3	hlh-29	ida-1	ins-1	K07C11.10	K10G6.4	kin-29	kvs-1	lin-11	mps-1	ncr-1	ncs-1	nhr-67	nhr-83	nphp-1	nphp-4	npr-1	npr-15	npr-5	odr-2	odr-4	odr-8	olrn-1	osm-3	osm-6	osm-9	plc-1	pnc-1	tax-2	tax-4	tbb-4	tyra-2	ugt-50	unc-30	Y55D5A.1	sod-5																																																																																
	ASGR	AB.praapapap	Glu	bbs-1	bbs-2	bbs-8	osm-12	arrd-4	bra-1	che-3	che-7	clhm-1	cng-2	daf-25	dkf-2	dmd-4	dop-4	dyf-11	dyf-3	eat-4	flp-13	flp-21	flp-22	flp-6	fut-1	gcy-15	gcy-21	glb-5	gpa-3	hlh-29	ida-1	ins-1	K07C11.10	K10G6.4	kin-29	kvs-1	lin-11	mps-1	ncr-1	ncs-1	nhr-67	nhr-83	nphp-1	nphp-4	npr-1	npr-15	npr-5	odr-2	odr-4	odr-8	olrn-1	osm-3	osm-6	osm-9	plc-1	pnc-1	tax-2	tax-4	tbb-4	tyra-2	ugt-50	unc-30	Y55D5A.1	sod-5																																																																																
ASH	ASHL	AB.plpaappaa	Glu	arr-1	arrd-17	arrd-4	bbs-1	bbs-2	bbs-8	C33A12.4	C34D4.1	cam-1	ceh-13	che-3	che-7	daf-2	daf-25	dcar-1	die-1	dmd-4	dyf-11	dyf-2	dyf-3	eat-4	egl-4	egl-43	F25B4.2	flp-21		glp-1	gpa-1	gpa-11	gpa-13	gpa-14	gpa-15	gpa-3	gpa-6	gpc-1	grk-2	grld-1	hda-3	hda-4	hlh-2	ift-81	ins-1	inx-19	jbts-14	K07C11.10	K10G6.4	kin-29	kqt-3	kvs-1	lin-11	lite-1	mef-2	mir-124	mir-273	mks-5	mps-1	nhr-79	nlp-15	nlp-3	nphp-1	nphp-4	npr-1	npr-2	nsy-7	ntr-1		ntr-2		ocr-2	odr-3	odr-4	odr-8	osm-10	osm-12	osm-3	osm-6	osm-9	pkc-1	pnc-1	qui-1		R102.2	rgs-3	ser-1	ser-3	ser-5	sra-6	srb-6	srd-16	srh-10	srh-18	sri-14	sru-38	srv-11	srx-47	srz-1	tax-6	tbb-4	tmc-1	trpa-1	ttx-7	tub-1	tyra-2	ugt-56	unc-103	unc-42	unc-8	Y55D5A.1																																	
	ASHR	AB.prpaappaa	Glu	arr-1	arrd-17	arrd-4	bbs-1	bbs-2	bbs-8	C33A12.4	C34D4.1	cam-1	ceh-13	che-3	che-7	daf-2	daf-25	dcar-1	die-1	dmd-4	dyf-11	dyf-2	dyf-3	eat-4	egl-4	egl-43	F25B4.2	flp-21		glp-1	gpa-1	gpa-11	gpa-13	gpa-14	gpa-15	gpa-3	gpa-6	gpc-1	grk-2	grld-1	hda-3	hda-4	hlh-2	ift-81	ins-1	inx-19	jbts-14	K07C11.10	K10G6.4	kin-29	kqt-3	kvs-1	lin-11	lite-1	mef-2	mir-124	mir-273	mks-5	mps-1	nhr-79	nlp-15	nlp-3	nphp-1	nphp-4	npr-1	npr-2	nsy-7	ntr-1		ntr-2		ocr-2	odr-3	odr-4	odr-8	osm-10	osm-12	osm-3	osm-6	osm-9	pkc-1	pnc-1	qui-1		R102.2	rgs-3	ser-1	ser-3	ser-5	sra-6	srb-6	srd-16	srh-10	srh-18	sri-14	sru-38	srv-11	srx-47	srz-1	tax-6	tbb-4	tmc-1	trpa-1	ttx-7	tub-1	tyra-2	ugt-56	unc-103	unc-42	unc-8	Y55D5A.1																																	
ASI	ASIL	AB.plaapapppa	Unknown (orphan)	arrd-4	asna-1	bbs-1	bbs-2	bbs-8	bra-1	C04G2.2	C33A12.4	C34D4.1	cam-1	ceh-13	che-3	clhm-1	cng-1	cng-2	cng-3	cnx-1	coq-8	daf-11	daf-25	daf-28	daf-37	daf-38	daf-7	daf-8	dcar-1	dyf-11	dyf-2	dyf-3	egl-43	eri-6	eri-7	F25B4.2	F32B6.10	flp-10	flp-21	gcs-1	gcy-1	gcy-2	gcy-27	gcy-3	glp-1	gon-1	gpa-1	gpa-10	gpa-14	gpa-3	gpa-4	gpa-5	gpa-6	gpc-1	hlh-29	ida-1	ift-81	ins-1	ins-22	ins-26	ins-3	ins-32	ins-4	ins-5	ins-6	ins-7	ins-9	inx-18	inx-19	jbts-14	K07C11.10	K07C5.9	K10D6.2	K10G6.4	kal-1	kin-29	kqt-3	lite-1	mir-124	mks-5	ncam-1	nhr-69	nlp-1	nlp-14	nlp-18	nlp-24	nlp-27	nlp-5	nlp-6	nlp-7	nlp-9	nphp-1	nphp-4	npr-15	npr-17	npr-5	odr-4	odr-8	osm-10	osm-12	osm-3	osm-6	osm-9	pdf-1	pnc-1	pqn-47	R102.2	rgs-3	ser-6	sgk-1	skn-1	sma-6	snf-5	sod-5	sra-6	srd-1	srd-16	srg-36	srg-37	srg-41	srg-47	str-2	str-3	T27A3.1	tax-2	tax-4	tax-6	tba-9	tbb-4	trpa-1	ttx-3	ttx-7	tub-1	tyra-2	unc-3	vab-1	W01B6.2	wdr-23	wrk-1	Y55D5A.1	ZC395.10	zig-2	zig-3	zig-4
	ASIR	AB.praapapppa	Unknown (orphan)	arrd-4	asna-1	bbs-1	bbs-2	bbs-8	bra-1	C04G2.2	C33A12.4	C34D4.1	cam-1	ceh-13	che-3	clhm-1	cng-1	cng-2	cng-3	cnx-1	coq-8	daf-11	daf-25	daf-28	daf-37	daf-38	daf-7	daf-8	dcar-1	dyf-11	dyf-2	dyf-3	egl-43	eri-6	eri-7	F25B4.2	F32B6.10	flp-10	flp-21	gcs-1	gcy-1	gcy-2	gcy-27	gcy-3	glp-1	gon-1	gpa-1	gpa-10	gpa-14	gpa-3	gpa-4	gpa-5	gpa-6	gpc-1	hlh-29	ida-1	ift-81	ins-1	ins-22	ins-26	ins-3	ins-32	ins-4	ins-5	ins-6	ins-7	ins-9	inx-18	inx-19	jbts-14	K07C11.10	K07C5.9	K10D6.2	K10G6.4	kal-1	kin-29	kqt-3	lite-1	mir-124	mks-5	ncam-1	nhr-69	nlp-1	nlp-14	nlp-18	nlp-24	nlp-27	nlp-5	nlp-6	nlp-7	nlp-9	nphp-1	nphp-4	npr-15	npr-17	npr-5	odr-4	odr-8	osm-10	osm-12	osm-3	osm-6	osm-9	pdf-1	pnc-1	pqn-47	R102.2	rgs-3	ser-6	sgk-1	skn-1	sma-6	snf-5	sod-5	sra-6	srd-1	srd-16	srg-36	srg-37	srg-41	srg-47	str-2	str-3	T27A3.1	tax-2	tax-4	tax-6	tba-9	tbb-4	trpa-1	ttx-3	ttx-7	tub-1	tyra-2	unc-3	vab-1	W01B6.2	wdr-23	wrk-1	Y55D5A.1	ZC395.10	zig-2	zig-3	zig-4
ASJ	ASJL	AB.alpppppppa	ACh	add-1	age-1	arrd-17	arrd-4	bbs-1	bbs-2	bbs-8	C33A12.4	C34D4.1	C39D10.5	ceh-13	che-3	cho-1	clhm-1	cng-2	cog-1	daf-11	daf-25	daf-28	dyf-11	dyf-2	dyf-3	EGAP5.1	egl-43	F25B4.2	flp-21	gcy-12	gcy-27	gon-1	gpa-1	gpa-10	gpa-14	gpa-3	gpa-9	gpc-1	ift-81	ins-1	ins-3	ins-32	ins-4	ins-6	ins-9	jbts-14	K07C11.10	K07C5.9	K10D6.2	K10G6.4	kin-29	mks-5	ncam-1	nhr-67	nlp-3	nphp-1	nphp-4	npr-15	npr-5	odr-4	odr-8	osm-12	osm-12	osm-3	osm-6	osm-9	pnc-1	R102.2	rgs-3	sptf-1	sra-39	sre-1	srh-10	ssu-1	tax-2	tax-4	tbb-4	tbx-2	trx-1	ttx-7	tub-1	unc-103	unc-17	wrk-1	Y55D5A.1																																																											
	ASJR	AB.praaappppa	ACh	add-1	age-1	arrd-17	arrd-4	bbs-1	bbs-2	bbs-8	C33A12.4	C34D4.1	C39D10.5	ceh-13	che-3	cho-1	clhm-1	cng-2	cog-1	daf-11	daf-25	daf-28	dyf-11	dyf-2	dyf-3	EGAP5.1	egl-43	F25B4.2	flp-21	gcy-12	gcy-27	gon-1	gpa-1	gpa-10	gpa-14	gpa-3	gpa-9	gpc-1	ift-81	ins-1	ins-3	ins-32	ins-4	ins-6	ins-9	jbts-14	K07C11.10	K07C5.9	K10D6.2	K10G6.4	kin-29	mks-5	ncam-1	nhr-67	nlp-3	nphp-1	nphp-4	npr-15	npr-5	odr-4	odr-8	osm-12	osm-12	osm-3	osm-6	osm-9	pnc-1	R102.2	rgs-3	sptf-1	sra-39	sre-1	srh-10	ssu-1	tax-2	tax-4	tbb-4	tbx-2	trx-1	ttx-7	tub-1	unc-103	unc-17	wrk-1	Y55D5A.1																																																											
ASK	ASKL	AB.alpppapppa	Glu	ahr-1	arr-1	arrd-17	arrd-4	asna-1	bbs-1	bbs-2	bbs-8	bra-1	C33A12.4	C34D4.1	C39D10.5	C45G9.1	cam-1	ceh-13	che-3	cng-2	cnx-1	dac-1	daf-11	daf-25	daf-37	daf-38	dop-3	dyf-11	dyf-2	dyf-3	eat-4	egl-4	elpc-1	elpc-3	eri-6	eri-7	F08G12.8	F25B4.2	F32B6.10	flp-13	flp-21	gcy-27	glp-1	gpa-14	gpa-15	gpa-3	hlh-29	ida-1	ift-81	ins-22	ins-5	ins-7	inx-18	inx-19	jbts-14	K07C11.10	K10D6.2	K10G6.4	kin-29	kvs-1	lite-1	mir-124	mks-5	mls-2	nlp-10	nlp-14	nlp-8	nphp-1	nphp-4	npr-5	odr-4	odr-8	osm-12	osm-3	osm-6	osm-9	pdf-1	pnc-1	pqn-47	R102.2	rgs-3	sgk-1	snet-1	snf-5	sod-5	sox-3	sra-7	sra-9	srbc-64	srbc-66	srd-23	srg-2	srg-41	srg-8	T27A3.1	tax-2	tax-4	tax-6	tbb-4	trpa-1	ttx-3	ttx-7	tub-1	tyra-3	unc-103	unc-36	wrk-1	Y55D5A.1	zig-4	zig-5																																		
	ASKR	AB.praaaapppa	Glu	ahr-1	arr-1	arrd-17	arrd-4	asna-1	bbs-1	bbs-2	bbs-8	bra-1	C33A12.4	C34D4.1	C39D10.5	C45G9.1	cam-1	ceh-13	che-3	cng-2	cnx-1	dac-1	daf-11	daf-25	daf-37	daf-38	dop-3	dyf-11	dyf-2	dyf-3	eat-4	egl-4	elpc-1	elpc-3	eri-6	eri-7	F08G12.8	F25B4.2	F32B6.10	flp-13	flp-21	gcy-27	glp-1	gpa-14	gpa-15	gpa-3	hlh-29	ida-1	ift-81	ins-22	ins-5	ins-7	inx-18	inx-19	jbts-14	K07C11.10	K10D6.2	K10G6.4	kin-29	kvs-1	lite-1	mir-124	mks-5	mls-2	nlp-10	nlp-14	nlp-8	nphp-1	nphp-4	npr-5	odr-4	odr-8	osm-12	osm-3	osm-6	osm-9	pdf-1	pnc-1	pqn-47	R102.2	rgs-3	sgk-1	snet-1	snf-5	sod-5	sox-3	sra-7	sra-9	srbc-64	srbc-66	srd-23	srg-2	srg-41	srg-8	T27A3.1	tax-2	tax-4	tax-6	tbb-4	trpa-1	ttx-3	ttx-7	tub-1	tyra-3	unc-103	unc-36	wrk-1	Y55D5A.1	zig-4	zig-5																																		
AUA	AUAL	AB.alpppppppp	Glu	C41G7.6 	cam-1	ceh-6	che-7	csk-1	dkf-2	dop-1	eat-4	flp-10	flp-11	flp-8	flr-4	gcy-12	glr-4	ida-1	K07C5.9	mps-4	nhr-67	npr-1	npr-5	rig-1	rig-6	ser-2	src-1	sre-4	tax-6	tyra-3	ugt-50	unc-103	unc-9	unc-47	wrk-1																																																																																																													
	AUAR	AB.praaappppp	Glu	C41G7.6 	cam-1	ceh-6	che-7	csk-1	dkf-2	dop-1	eat-4	flp-10	flp-11	flp-8	flr-4	gcy-12	glr-4	ida-1	K07C5.9	mps-4	nhr-67	npr-1	npr-5	rig-1	rig-6	ser-2	src-1	sre-4	tax-6	tyra-3	ugt-50	unc-103	unc-9	unc-47	wrk-1																																																																																																													
AVA	AVAL	AB.alppaaapa	ACh	acc-4	acc-1	ace-2	acr-15	acr-16	acr-18	add-1	ast-1	cam-1	cho-1	cni-1	csk-1	dbl-1	fax-1	flp-1	flp-18	flp-22	ggr-2	glr-1	glr-2	glr-4	glr-5	gpa-14	grld-1	inx-7	K10G6.4	kel-8	lag-2	lin-11	magi-1	msi-1	nhr-67	nmr-1	nmr-2	npr-4	pef-1	pept-3	pnc-1	rig-1	rig-3	rig-6	src-1	tax-6	unc-103	unc-116	unc-17	unc-29	unc-3	unc-36	unc-42	unc-6	unc-7	unc-8	unc-9	vem-1	wrk-1																																																																																					
	AVAR	AB.alaappapa	ACh	acc-4	acc-1	ace-2	acr-15	acr-16	acr-18	add-1	ast-1	cam-1	cho-1	cni-1	csk-1	dbl-1	fax-1	flp-1	flp-18	flp-22	ggr-2	glr-1	glr-2	glr-4	glr-5	gpa-14	grld-1	inx-7	K10G6.4	kel-8	lag-2	lin-11	magi-1	msi-1	nhr-67	nmr-1	nmr-2	npr-4	pef-1	pept-3	pnc-1	rig-1	rig-3	rig-6	src-1	tax-6	unc-103	unc-116	unc-17	unc-29	unc-3	unc-36	unc-42	unc-6	unc-7	unc-8	unc-9	vem-1	wrk-1																																																																																					
AVB	AVBL	AB.plpaapaap	ACh	acc-4	ace-2	acr-15	add-1	cam-1	cho-1	dkf-1	fax-1	ggr-2	glr-1	glr-5	inx-19	kel-8	lgc-55	lite-1	ncam-1	pdf-1	pef-1	rab-6.1	rig-1	rig-6	sra-11	unc-17	unc-3	unc-42	unc-6	unc-7	unc-8	unc-46																																																																																																																
	AVBR	AB.prpaapaap	ACh	acc-4	ace-2	acr-15	add-1	cam-1	cho-1	dkf-1	fax-1	ggr-2	glr-1	glr-5	inx-19	kel-8	lgc-55	lite-1	ncam-1	pdf-1	pef-1	rab-6.1	rig-1	rig-6	sra-11	unc-17	unc-3	unc-42	unc-6	unc-7	unc-8	unc-46																																																																																																																
AVD	AVDL	AB.alaaapalr	ACh	acc-4	ace-2	add-1	ast-1	cam-1	cfi-1	cho-1	deg-1	glr-1	glr-2	glr-5	grld-1	gur-3	inx-6	K10G6.4	kel-8	lgc-35	magi-1	nlp-37	nmr-1	nmr-2	pdfr-1	rab-6.1	rig-1	rig-5	tol-1	unc-103	unc-17	unc-3	unc-42	unc-7	unc-8	unc-9																																																																																																												
	AVDR	AB.alaaapprl	ACh	acc-4	ace-2	add-1	ast-1	cam-1	cfi-1	cho-1	deg-1	glr-1	glr-2	glr-5	grld-1	gur-3	inx-6	K10G6.4	kel-8	lgc-35	magi-1	nlp-37	nmr-1	nmr-2	pdfr-1	rab-6.1	rig-1	rig-5	tol-1	unc-103	unc-17	unc-3	unc-42	unc-7	unc-8	unc-9																																																																																																												
AVE	AVEL	AB.alpppaaaa	ACh	acc-4	acc-1	ace-2	add-1	ast-1	cam-1	cho-1	fax-1	flp-1	frpr-4	glr-1	glr-2	glr-5	grld-1	kel-8	lin-11	magi-1	msi-1	ncam-1	nmr-1	nmr-2	rig-1	rig-6	ser-1	tax-6	tor-2	unc-17	unc-3	unc-42	wrk-1																																																																																																															
	AVER	AB.praaaaaaa	ACh	acc-4	acc-1	ace-2	add-1	ast-1	cam-1	cho-1	fax-1	flp-1	frpr-4	glr-1	glr-2	glr-5	grld-1	kel-8	lin-11	magi-1	msi-1	ncam-1	nmr-1	nmr-2	rig-1	rig-6	ser-1	tax-6	tor-2	unc-17	unc-3	unc-42	wrk-1																																																																																																															
AVF	AVFL	P1 aaaa/ W aaa	GABA	acc-4	inx-8	pag-3	unc-4	dkf-2	pdfr-1	bicd-1	eol-1	snf-11	unc-46																																																																																																																																			
	AVFR	P1 aaaa/ W aaa	GABA	acc-4	inx-8	pag-3	unc-4	dkf-2	pdfr-1	bicd-1	eol-1	snf-11	unc-46																																																																																																																																			
AVG	AVG	AB.prpapppap	ACh	ast-1	deg-1	deg-3	F59E11.7	flp-22	flp-7	glr-1	glr-2	ins-17	inx-18	lin-11	lite-1	mom-5	nhr-67	nlp-37	nmr-1	nmr-2	npr-17	ntr-2	odr-2	pha-4	plr-1	plr-1	rig-6	unc-17	unc-47	unc-6	unc-7	unc-71	vab-15	vem-1																																																																																																														
AVH	AVHL	AB.alapaaaaa	Unknown (orphan)	cam-1	ceh-6	ggr-1	glr-4	ida-1	inx-12	ser-2	unc-9	unc-42	unc-103	tmc-1																																																																																																																																		
	AVHR	AB.alapaaaaa	Unknown (orphan)	cam-1	ceh-6	ggr-1	glr-4	ida-1	inx-12	ser-2	unc-9	unc-42	unc-103	tmc-1																																																																																																																																		
AVJ	AVJL	AB.alapapppa	Unknown (orphan)	add-1	C33A12.4	cam-1	ceh-10	che-7	dkf-2	egl-4	glr-1	ida-1	inx-12	inx-18	inx-8	lin-11	rig-1	tab-1	unc-103	unc-42	unc-7	unc-9	ser-5	hlh-34																																																																																																																								
	AVJR	AB.alapppppa	Unknown (orphan)	add-1	C33A12.4	cam-1	ceh-10	che-7	dkf-2	egl-4	glr-1	ida-1	inx-12	inx-18	inx-8	lin-11	rig-1	tab-1	unc-103	unc-42	unc-7	unc-9	ser-5	hlh-34																																																																																																																								
AVK	AVKL	AB.plpapapap	Unknown (orphan)	cam-1	coel-1	coq-8	dbl-1	dkf-2	fax-1	flp-1	gcy-29	glr-5	inx-12	inx-18	inx-19	inx-2	inx-6	inx-7	inx-8	inx-9	let-60	ncs-1	ntc-1	tax-6	unc-42	unc-7	unc-9	unc-47	vab-2	sox-2																																																																																																																		
	AVKR	AB.prpapapap	Unknown (orphan)	cam-1	coel-1	coq-8	dbl-1	dkf-2	fax-1	flp-1	gcy-29	glr-5	inx-12	inx-18	inx-19	inx-2	inx-6	inx-7	inx-8	inx-9	let-60	ncs-1	ntc-1	tax-6	unc-42	unc-7	unc-9	unc-47	vab-2	sox-2																																																																																																																		
AVL	AVL	AB.prpappaap	GABA	alr-1	dop-4	egl-36	flp-22	lim-6	nhr-67	smp-1	snf-11	unc-25	unc-47	unc-46																																																																																																																																		
AVM	AVM	QR.paa	Glu	acr-23	ahr-1	alr-1	ani-1	C03A3.3	C49G9.1	cam-1	cct-2	cct-4	ceh-14	cysl-1	ddl-2	dop-1	eat-4	egl-46	elp-1	F57H12.7	flp-20	flp-4	gab-1	gcy-35	goa-1	gpa-16	inx-7	lgc-37	lgc-55	mab-21	madd-2	max-2	mec-10	mec-17	mec-2	mec-3	mec-4	mec-6	mec-7	mec-8	mfb-1	mig-10	mir-241	mir-84	mpz-1	mtd-1	nck-1	pag-3	pat-2	pat-4	pat-6	pdfr-1	ptl-1	rhgf-2	rpm-1	sax-7	scc-1	sdn-1	T07D1.3	tba-1	tiam-1	unc-2	unc-32	unc-36	unc-9	unc-97	Y113G7A.15 	zyg-8																																																																												
AWA	AWAL	AB.plaapapaa	Unknown (orphan)	bbs-1	bbs-2	bbs-8	osm-12	arr-1	C33A12.4	daf-2	daf-25	dkf-2	dsc-1	flp-19	gcy-2	gpa-3	gpa-5	gpa-6	ins-1	K07C11.10	K10G6.4	kin-29	lin-11	mir-124	ncs-1	nphp-1	npr-5	ocr-1	ocr-2	odr-10	odr-3	odr-4	odr-7	odr-8	oig-8	osm-6	osm-9	pgp-2	pkc-1	pnc-1	sra-13	sra-17	srab-9	srx-47	tax-6	tba-9	tbb-4	trpa-1	Y55D5A.1																																																																																															
	AWAR	AB.praapapaa	Unknown (orphan)	bbs-1	bbs-2	bbs-8	osm-12	arr-1	C33A12.4	daf-2	daf-25	dkf-2	dsc-1	flp-19	gcy-2	gpa-3	gpa-5	gpa-6	ins-1	K07C11.10	K10G6.4	kin-29	lin-11	mir-124	ncs-1	nphp-1	npr-5	ocr-1	ocr-2	odr-10	odr-3	odr-4	odr-7	odr-8	oig-8	osm-6	osm-9	pgp-2	pkc-1	pnc-1	sra-13	sra-17	srab-9	srx-47	tax-6	tba-9	tbb-4	trpa-1	Y55D5A.1																																																																																															
AWB	AWBL	AB.alpppppap	ACh	acc-4	aho-3	arr-1	arrd-4	bbs-1	bbs-2	bbs-8	C33A12.4	ceh-37	cho-1	cng-3	daf-11	daf-25	dgk-3	dkf-1	dmd-4	dsc-1	dyf-11	dyf-13	egl-30	fkh-2	gpa-6	gpc-1	hda-4	ift-81	inx-19	K07C11.10	K10G6.4	kap-1	kin-29	kqt-3	lim-4	lst-1	mef-2	mir-124	mks-5	ncs-1	nhr-67	nlp-3	nlp-9	nphp-1	npr-5	odr-1	odr-3	odr-4	odr-8	oig-8	osm-12	osm-3	osm-6	pef-1	pnc-1	pqn-47	rgs-3	ser-5	ser-6	sox-2	srab-1	srab-16	srab-24	srab-4	srd-23	srsx-3	sru-38	str-1	str-163	str-220	str-44	tax-2	tax-4	tbb-4	tbx-2	trpa-1	ttx-7	tub-1	unc-17	unc-9	wrk-1	Y55D5A.1																																																														
	AWBR	AB.praaappap	ACh	acc-4	aho-3	arr-1	arrd-4	bbs-1	bbs-2	bbs-8	C33A12.4	ceh-37	cho-1	cng-3	daf-11	daf-25	dgk-3	dkf-1	dmd-4	dsc-1	dyf-11	dyf-13	egl-30	fkh-2	gpa-6	gpc-1	hda-4	ift-81	inx-19	K07C11.10	K10G6.4	kap-1	kin-29	kqt-3	lim-4	lst-1	mef-2	mir-124	mks-5	ncs-1	nhr-67	nlp-3	nlp-9	nphp-1	npr-5	odr-1	odr-3	odr-4	odr-8	oig-8	osm-12	osm-3	osm-6	pef-1	pnc-1	pqn-47	rgs-3	ser-5	ser-6	sox-2	srab-1	srab-16	srab-24	srab-4	srd-23	srsx-3	sru-38	str-1	str-163	str-220	str-44	tax-2	tax-4	tbb-4	tbx-2	trpa-1	ttx-7	tub-1	unc-17	unc-9	wrk-1	Y55D5A.1																																																														
AWC	AWCL	AB.plpaaaaap	Glu	ace-2	age-1	aho-3	arr-1	arrd-4	bbs-1	bbs-2	bbs-8	bra-1	C39D10.5	calf-1	ceh-36	che-6	cng-2	cng-3	coel-1	dac-1	daf-11	daf-25	die-1	dkf-2	dmd-4	dsc-1	eat-4	egl-19	egl-2	egl-30	egl-4	F08G12.8	flp-4	fozi-1	gcy-12	gcy-14	gcy-20	gcy-29	gpa-13	gpa-2	gpa-3	hpl-2	ins-22	ins-26	ins-32	ins-35	inx-19	jbts-14	K07C11.10	K07C5.9	K10G6.4	kap-1	kin-29	kqt-3	kvs-1	mgl-3	mir-124	mir-71	mls-2	mps-1	mut-7	mxl-3	ncr-1	ncs-1	ncx-4	nhr-36	nlp-1	nlp-7	nphp-1	npr-15	nrde-3	nsy-1	nsy-4	nsy-7	odr-1	odr-3	odr-4	odr-8	oig-8	olrn-1	osm-12	osm-3	osm-6	osm-9	pef-1	pitp-1	pkc-1	plc-1	rgs-3	riok-1	shn-1	slo-1	slo-2	sox-2	sra-13	srab-16	srd-17	sre-4	srt-26	srt-28			sri-14		srtx-1	str-199	str-2	tax-2	tax-4	tax-6	tba-9	tbb-4	tbx-2	tir-1	tmc-1	ttx-7	unc-2	unc-2	unc-43	vdac-1	Y55D5A.1	ZC395.10																						
	AWCR	AB.prpaaaaap	Glu	ace-2	age-1	aho-3	arr-1	arrd-4	bbs-1	bbs-2	bbs-8	bra-1	C39D10.5	calf-1	ceh-36	che-6	cng-2	cng-3	coel-1	dac-1	daf-11	daf-25	die-1	dkf-2	dmd-4	dsc-1	eat-4	egl-19	egl-2	egl-30	egl-4	F08G12.8	flp-4	fozi-1	gcy-12	gcy-14	gcy-20	gcy-29	gpa-13	gpa-2	gpa-3	hpl-2	ins-22	ins-26	ins-32	ins-35	inx-19	jbts-14	K07C11.10	K07C5.9	K10G6.4	kap-1	kin-29	kqt-3	kvs-1	mgl-3	mir-124	mir-71	mls-2	mps-1	mut-7	mxl-3	ncr-1	ncs-1	ncx-4	nhr-36	nlp-1	nlp-7	nphp-1	npr-15	nrde-3	nsy-1	nsy-4	nsy-7	odr-1	odr-3	odr-4	odr-8	oig-8	olrn-1	osm-12	osm-3	osm-6	osm-9	pef-1	pitp-1	pkc-1	plc-1	rgs-3	riok-1	shn-1	slo-1	slo-2	sox-2	sra-13	srab-16	srd-17	sre-4			srt-45	srt-47	sri-14	srsx-3	srtx-1	str-199		tax-2	tax-4	tax-6	tba-9	tbb-4	tbx-2	tir-1	tmc-1	ttx-7	unc-2	unc-2	unc-43	vdac-1	Y55D5A.1	ZC395.10																						
BAG	BAGL	AB.alppappap	Glu	bbs-1	bbs-2	bbs-8	osm-12	cah-2	csk-1	dkf-2	dmd-4	eat-20	eat-4	egl-13	egl-2	ets-5	flp-10	flp-11	flp-12	flp-13	flp-17	flp-19	gcy-31	gcy-33	gcy-9	glb-5	ins-1	inx-19	mgl-3	ncs-1	ncx-5	nhr-83	nlp-3	npr-4	oig-8	olrn-1	pef-1	plc-1	src-1	tax-2	tax-4	tmc-1	trp-1	tyra-3	Y55D5A.1	zig-4	mom-4	pdl-1	pmk-3	tol-1																																																																																														
	BAGR	AB.arappppap	Glu	bbs-1	bbs-2	bbs-8	osm-12	cah-2	csk-1	dkf-2	dmd-4	eat-20	eat-4	egl-13	egl-2	ets-5	flp-10	flp-11	flp-12	flp-13	flp-17	flp-19	gcy-31	gcy-33	gcy-9	glb-5	ins-1	inx-19	mgl-3	ncs-1	ncx-5	nhr-83	nlp-3	npr-4	oig-8	olrn-1	pef-1	plc-1	src-1	tax-2	tax-4	tmc-1	trp-1	tyra-3	Y55D5A.1	zig-4	mom-4	pdl-1	pmk-3	tol-1																																																																																														
BDU	BDUL	AB.arppaappp	Unknown (orphan)	aha-1	ahr-1	cam-1	ceh-14	ceh-20	cysl-1	flp-10	flp-12	gcy-35	glr-8	goa-1	gpa-16	hlh-14	inx-7	kin-19	nlp-1	nlp-15	nlp-37	npr-4	ntr-1	pag-3	pkc-1	pxf-1	rhgf-2	ser-2	slt-1	srab-12	unc-36	unc-53	unc-86	unc-9	zig-3	poml-1																																																																																																												
	BDUR	AB.arpppappp	Unknown (orphan)	aha-1	ahr-1	cam-1	ceh-14	ceh-20	cysl-1	flp-10	flp-12	gcy-35	glr-8	goa-1	gpa-16	hlh-14	inx-7	kin-19	nlp-1	nlp-15	nlp-37	npr-4	ntr-1	pag-3	pkc-1	pxf-1	rhgf-2	ser-2	slt-1	srab-12	unc-36	unc-53	unc-86	unc-9	zig-3	poml-1																																																																																																												
CAN	CANL	AB alapaaapa	unknown MA (cat-1)	ace-3	acy-2	add-1	ags-3	ari-1	bicd-1	C33A11.2	cah-2	cam-1	cat-1	ceh-10	ceh-43	cle-1	crml-1	cwn-1	dbl-1	dop-4	dyf-5	elpc-1	elpc-3	eor-1	eor-2	exl-1	F59B2.13	ggr-2	goa-1	gpa-10	gpa-14	gsa-1	igcm-1	inx-12	inx-13	inx-3	inx-7	kal-1	kin-29	lrk-1	magi-1	mig-10	mig-14	mig-2	mig-6	mtm-9	nck-1	nipi-3	nlp-10	nlp-15	ooc-5	pak-1	pink-1	plr-1	pnc-1	rep-1	rig-6	sax-7	ser-2	T27A3.1	tag-97	ten-1	tiam-1	tyra-2	unc-129	unc-39	unc-9	vab-8	ceh-23	efn-4	let-756																																																																									
